Time (real),IR Value raw,IR Value filtered,Time (s),Label,,,
5/21/2025 1:16,126445,311,20.2308166,0,,,
5/21/2025 1:16,126745,573,20.27080035,0,,,
5/21/2025 1:16,126951,730,20.30979586,0,,,
5/21/2025 1:16,127117,840,20.35063314,0,,,
5/21/2025 1:16,127238,901,20.39078927,0,,,
5/21/2025 1:16,127307,909,20.43069935,0,,,
5/21/2025 1:16,127393,933,20.47069049,0,,,
5/21/2025 1:16,127502,977,20.51000071,0,,,
5/21/2025 1:16,127378,800,20.55082774,0,,,
5/21/2025 1:16,125959,-580,20.59021068,0,,,
5/21/2025 1:16,125174,-1280,20.63064647,0,,,
5/21/2025 1:16,125140,-1232,20.67048001,0,,,
5/21/2025 1:16,125299,-1006,20.70986056,0,,,
5/21/2025 1:16,125415,-834,20.75010157,0,,,
5/21/2025 1:16,125509,-694,20.7909565,0,,,
5/21/2025 1:16,125640,-528,20.82981396,0,,,
5/21/2025 1:16,125673,-464,20.87005758,0,,,
5/21/2025 1:16,125650,-456,20.9105711,0,,,
5/21/2025 1:16,125691,-389,20.9507637,0,,,
5/21/2025 1:16,125875,-192,20.99000716,0,,,
5/21/2025 1:16,126154,81,21.02997708,0,,,
5/21/2025 1:16,126445,349,21.06983685,0,,,
5/21/2025 1:16,126674,542,21.11089754,0,,,
5/21/2025 1:16,126828,652,21.15044832,0,,,
5/21/2025 1:16,126926,704,21.18984413,0,,,
5/21/2025 1:16,127056,781,21.23980069,0,,,
5/21/2025 1:16,127167,837,21.28030801,0,,,
5/21/2025 1:16,127266,877,21.32061887,0,,,
5/21/2025 1:16,127406,954,21.35979939,0,,,
5/21/2025 1:16,127062,572,21.40038109,0,,,
5/21/2025 1:16,125609,-826,21.44096637,0,,,
5/21/2025 1:16,125044,-1304,21.47981834,0,,,
5/21/2025 1:16,125081,-1188,21.52033305,0,,,
5/21/2025 1:16,125243,-962,21.56002545,0,,,
5/21/2025 1:16,125309,-840,21.59983754,0,,,
5/21/2025 1:16,125427,-677,21.63993716,0,,,
5/21/2025 1:16,125526,-542,21.68042445,0,,,
5/21/2025 1:16,125525,-509,21.72014356,0,,,
5/21/2025 1:16,125534,-468,21.75986457,0,,,
5/21/2025 1:16,125595,-382,21.79982018,0,,,
5/21/2025 1:16,125771,-193,21.84068203,0,,,
5/21/2025 1:16,126057,87,21.88082743,0,,,
5/21/2025 1:16,126317,326,21.92029738,0,,,
5/21/2025 1:16,126509,485,21.95986366,0,,,
5/21/2025 1:16,126670,606,21.99993062,0,,,
5/21/2025 1:16,126814,703,22.04048562,0,,,
5/21/2025 1:16,126951,788,22.08069754,0,,,
5/21/2025 1:16,127053,834,22.1200037,0,,,
5/21/2025 1:16,127172,893,22.16038942,0,,,
5/21/2025 1:16,127283,942,22.2003324,0,,,
5/21/2025 1:16,127342,938,22.23979616,0,,,
5/21/2025 1:16,126272,-124,22.28065562,0,,,
5/21/2025 1:16,125154,-1164,22.32035851,0,,,
5/21/2025 1:16,125086,-1155,22.36051321,0,,,
5/21/2025 1:16,125288,-893,22.40032983,0,,,
5/21/2025 1:16,125439,-696,22.44039607,0,,,
5/21/2025 1:16,125526,-571,22.48115444,0,,,
5/21/2025 1:16,125666,-404,22.52034903,0,,,
5/21/2025 1:16,125690,-356,22.56027699,0,,,
5/21/2025 1:16,125637,-383,22.60042644,0,,,
5/21/2025 1:16,125658,-340,22.64041066,0,,,
5/21/2025 1:16,125778,-206,22.67993212,0,,,
5/21/2025 1:16,126000,15,22.72080755,0,,,
5/21/2025 1:16,126305,300,22.75987124,0,,,
5/21/2025 1:16,126577,536,22.80078697,0,,,
5/21/2025 1:16,126762,676,22.83987117,0,,,
5/21/2025 1:16,126870,735,22.87979984,0,,,
5/21/2025 1:16,126984,796,22.9207294,0,,,
5/21/2025 1:16,127103,858,22.96002007,0,,,
5/21/2025 1:16,127217,911,23.00084925,0,,,
5/21/2025 1:16,126688,358,23.04032612,0,,,
5/21/2025 1:16,125439,-835,23.07986712,0,,,
5/21/2025 1:16,125080,-1119,23.12037992,0,,,
5/21/2025 1:16,125156,-978,23.15991092,0,,,
5/21/2025 1:16,125297,-785,23.19987702,0,,,
5/21/2025 1:16,125399,-640,23.24061871,0,,,
5/21/2025 1:16,125605,-407,23.28063941,0,,,
5/21/2025 1:16,125662,-328,23.32019663,0,,,
5/21/2025 1:16,125604,-362,23.36069202,0,,,
5/21/2025 1:16,125626,-318,23.40078902,0,,,
5/21/2025 1:16,125764,-169,23.44092488,0,,,
5/21/2025 1:16,125984,48,23.48086882,0,,,
5/21/2025 1:16,126238,283,23.52063656,0,,,
5/21/2025 1:16,126482,494,23.56079626,0,,,
5/21/2025 1:16,126689,657,23.59978485,0,,,
5/21/2025 1:16,126852,769,23.64066172,0,,,
5/21/2025 1:16,126978,839,23.68052173,0,,,
5/21/2025 1:16,127079,881,23.72063684,0,,,
5/21/2025 1:16,127223,961,23.7608943,0,,,
5/21/2025 1:16,127399,1066,23.80991626,0,,,
5/21/2025 1:16,127313,919,23.85040116,0,,,
5/21/2025 1:16,125921,-443,23.89054966,0,,,
5/21/2025 1:16,125111,-1175,23.93055391,0,,,
5/21/2025 1:16,125045,-1163,23.97069478,0,,,
5/21/2025 1:16,125166,-977,24.01050234,0,,,
5/21/2025 1:16,125217,-868,24.05041456,0,,,
5/21/2025 1:16,125282,-753,24.09074473,0,,,
5/21/2025 1:16,125440,-558,24.13052177,0,,,
5/21/2025 1:16,125478,-487,24.17042208,0,,,
5/21/2025 1:16,125438,-494,24.21041322,0,,,
5/21/2025 1:16,125482,-422,24.25044131,0,,,
5/21/2025 1:16,125651,-237,24.29058433,0,,,
5/21/2025 1:16,125907,18,24.32982159,0,,,
5/21/2025 1:16,126146,241,24.37006998,0,,,
5/21/2025 1:16,126359,425,24.40988779,0,,,
5/21/2025 1:16,126561,588,24.45039201,0,,,
5/21/2025 1:16,126718,699,24.49037719,0,,,
5/21/2025 1:16,126852,781,24.52984047,0,,,
5/21/2025 1:16,126980,852,24.57076621,0,,,
5/21/2025 1:16,127117,927,24.60989809,0,,,
5/21/2025 1:16,127257,1000,24.64983916,0,,,
5/21/2025 1:16,127395,1067,24.68995047,0,,,
5/21/2025 1:16,126613,267,24.73060012,0,,,
5/21/2025 1:16,125261,-1017,24.77062702,0,,,
5/21/2025 1:16,124970,-1226,24.81039071,0,,,
5/21/2025 1:16,125036,-1087,24.85047054,0,,,
5/21/2025 1:16,125161,-902,24.89059258,0,,,
5/21/2025 1:16,125230,-781,24.9305203,0,,,
5/21/2025 1:16,125386,-586,24.97069073,0,,,
5/21/2025 1:16,125479,-462,25.01038814,0,,,
5/21/2025 1:16,125444,-466,25.05040431,0,,,
5/21/2025 1:16,125441,-440,25.09068608,0,,,
5/21/2025 1:16,125541,-318,25.13067603,0,,,
5/21/2025 1:16,125729,-122,25.17070222,0,,,
5/21/2025 1:16,125960,102,25.20989347,0,,,
5/21/2025 1:16,126129,254,25.24984813,0,,,
5/21/2025 1:16,126268,369,25.29051161,0,,,
5/21/2025 1:16,126448,514,25.33062863,0,,,
5/21/2025 1:16,126613,637,25.37064981,0,,,
5/21/2025 1:16,126764,739,25.41073155,0,,,
5/21/2025 1:16,126946,863,25.45062399,0,,,
5/21/2025 1:16,127114,967,25.49062324,0,,,
5/21/2025 1:16,127260,1043,25.53049302,0,,,
5/21/2025 1:16,127335,1048,25.5702076,0,,,
5/21/2025 1:16,126245,-39,25.61021566,0,,,
5/21/2025 1:16,125108,-1102,25.65008211,0,,,
5/21/2025 1:16,124920,-1210,25.69005489,0,,,
5/21/2025 1:16,125024,-1037,25.72983122,0,,,
5/21/2025 1:16,125134,-869,25.77094364,0,,,
5/21/2025 1:16,125209,-744,25.8099153,0,,,
5/21/2025 1:16,125389,-529,25.84983683,0,,,
5/21/2025 1:16,125421,-466,25.89018917,0,,,
5/21/2025 1:16,125324,-528,25.93001723,0,,,
5/21/2025 1:16,125310,-508,25.97069955,0,,,
5/21/2025 1:16,125400,-392,26.01019931,0,,,
5/21/2025 1:16,125592,-187,26.05006933,0,,,
5/21/2025 1:16,125835,53,26.0908792,0,,,
5/21/2025 1:16,126052,253,26.13002205,0,,,
5/21/2025 1:16,126241,414,26.17070007,0,,,
5/21/2025 1:16,126400,537,26.21026325,0,,,
5/21/2025 1:16,126529,625,26.25037766,0,,,
5/21/2025 1:16,126654,703,26.29040599,0,,,
5/21/2025 1:16,126822,817,26.3300283,0,,,
5/21/2025 1:16,127000,932,26.38002777,0,,,
5/21/2025 1:16,126980,855,26.42001915,0,,,
5/21/2025 1:16,125768,-334,26.46044898,0,,,
5/21/2025 1:16,124945,-1085,26.50045538,0,,,
5/21/2025 1:16,124864,-1093,26.54058313,0,,,
5/21/2025 1:16,125003,-894,26.58039451,0,,,
5/21/2025 1:16,125112,-736,26.6207397,0,,,
5/21/2025 1:16,125221,-588,26.66026115,0,,,
5/21/2025 1:16,125376,-406,26.69998026,0,,,
5/21/2025 1:16,125368,-388,26.73983169,0,,,
5/21/2025 1:16,125323,-406,26.77997327,0,,,
5/21/2025 1:16,125382,-325,26.82050014,0,,,
5/21/2025 1:16,125565,-133,26.86045742,0,,,
5/21/2025 1:16,125791,87,26.900069,0,,,
5/21/2025 1:16,125992,270,26.94047427,0,,,
5/21/2025 1:16,126189,438,26.98006225,0,,,
5/21/2025 1:16,126336,548,27.02061343,0,,,
5/21/2025 1:16,126454,625,27.05982947,0,,,
5/21/2025 1:16,126558,683,27.09996104,0,,,
5/21/2025 1:16,126698,772,27.140172,0,,,
5/21/2025 1:16,126884,898,27.18050957,0,,,
5/21/2025 1:16,127019,968,27.22024751,0,,,
5/21/2025 1:16,126094,41,27.2602253,0,,,
5/21/2025 1:16,125072,-920,27.30041289,0,,,
5/21/2025 1:16,124847,-1073,27.33998561,0,,,
5/21/2025 1:16,124901,-956,27.38090277,0,,,
5/21/2025 1:16,124934,-865,27.4206028,0,,,
5/21/2025 1:16,124956,-790,27.46047497,0,,,
5/21/2025 1:16,125101,-605,27.50012159,0,,,
5/21/2025 1:16,125178,-495,27.53983021,0,,,
5/21/2025 1:16,125131,-508,27.57987928,0,,,
5/21/2025 1:16,125123,-484,27.62060022,0,,,
5/21/2025 1:16,125251,-333,27.66001654,0,,,
5/21/2025 1:16,125449,-127,27.69995522,0,,,
5/21/2025 1:16,125651,70,27.74024582,0,,,
5/21/2025 1:16,125796,202,27.78090072,0,,,
5/21/2025 1:16,125900,287,27.82010841,0,,,
5/21/2025 1:16,126035,396,27.86046648,0,,,
5/21/2025 1:16,126148,477,27.89989352,0,,,
5/21/2025 1:16,126259,551,27.94014812,0,,,
5/21/2025 1:16,126427,674,27.98020482,0,,,
5/21/2025 1:16,126675,865,28.02075744,0,,,
5/21/2025 1:16,126740,872,28.06017399,0,,,
5/21/2025 1:16,125609,-243,28.10074854,0,,,
5/21/2025 1:16,124800,-986,28.14042926,0,,,
5/21/2025 1:16,124668,-1048,28.18049073,0,,,
5/21/2025 1:16,124755,-901,28.22053623,0,,,
5/21/2025 1:16,124834,-771,28.25994396,0,,,
5/21/2025 1:16,124897,-664,28.30046725,0,,,
5/21/2025 1:16,125054,-475,28.34045553,0,,,
5/21/2025 1:16,125130,-374,28.38013792,0,,,
5/21/2025 1:16,125122,-358,28.41991758,0,,,
5/21/2025 1:16,125131,-327,28.46048069,0,,,
5/21/2025 1:16,125261,-185,28.49981785,0,,,
5/21/2025 1:16,125513,63,28.54043651,0,,,
5/21/2025 1:16,125773,303,28.58076143,0,,,
5/21/2025 1:16,125996,493,28.62080216,0,,,
5/21/2025 1:16,126189,643,28.66068673,0,,,
5/21/2025 1:16,126371,774,28.69989944,0,,,
5/21/2025 1:16,126518,863,28.74080062,0,,,
5/21/2025 1:16,126651,934,28.78071594,0,,,
5/21/2025 1:16,126771,988,28.82069516,0,,,
5/21/2025 1:16,126930,1075,28.86089873,0,,,
5/21/2025 1:16,126690,783,28.91029644,0,,,
5/21/2025 1:16,125278,-589,28.95043516,0,,,
5/21/2025 1:16,124659,-1133,28.99088907,0,,,
5/21/2025 1:16,124703,-1021,29.03031397,0,,,
5/21/2025 1:16,124904,-769,29.07077074,0,,,
5/21/2025 1:16,124997,-633,29.11024451,0,,,
5/21/2025 1:16,125118,-480,29.15029979,0,,,
5/21/2025 1:16,125222,-353,29.18987274,0,,,
5/21/2025 1:16,125195,-356,29.23029065,0,,,
5/21/2025 1:16,125179,-349,29.27081585,0,,,
5/21/2025 1:16,125245,-265,29.31024551,0,,,
5/21/2025 1:16,125406,-97,29.34990978,0,,,
5/21/2025 1:16,125606,96,29.38987875,0,,,
5/21/2025 1:16,125803,275,29.4297893,0,,,
5/21/2025 1:16,125963,408,29.47079945,0,,,
5/21/2025 1:16,126086,498,29.51024747,0,,,
5/21/2025 1:16,126259,629,29.54993272,0,,,
5/21/2025 1:16,126445,764,29.58986926,0,,,
5/21/2025 1:16,126593,855,29.63027954,0,,,
5/21/2025 1:16,125933,183,29.67072606,0,,,
5/21/2025 1:16,124832,-861,29.71002889,0,,,
5/21/2025 1:16,124588,-1036,29.74995065,0,,,
5/21/2025 1:16,124717,-850,29.79070115,0,,,
5/21/2025 1:16,124836,-685,29.83062863,0,,,
5/21/2025 1:16,124852,-627,29.87079263,0,,,
5/21/2025 1:16,124980,-468,29.90986991,0,,,
5/21/2025 1:16,125043,-380,29.95012593,0,,,
5/21/2025 1:16,125003,-394,29.99040198,0,,,
5/21/2025 1:16,125030,-344,30.03087544,0,,,
5/21/2025 1:16,125174,-187,30.07018971,0,,,
5/21/2025 1:16,125383,21,30.10987306,0,,,
5/21/2025 1:16,125632,253,30.15056348,0,,,
5/21/2025 1:16,125864,454,30.18986058,0,,,
5/21/2025 1:16,126006,559,30.22980285,0,,,
5/21/2025 1:16,126087,600,30.2703836,0,,,
5/21/2025 1:16,126184,654,30.30985188,0,,,
5/21/2025 1:16,126341,760,30.35076642,0,,,
5/21/2025 1:16,126590,946,30.39035606,0,,,
5/21/2025 1:16,126638,932,30.4307754,0,,,
5/21/2025 1:16,125408,-279,30.47092199,0,,,
5/21/2025 1:16,124680,-944,30.5100286,0,,,
5/21/2025 1:16,124633,-929,30.5499599,0,,,
5/21/2025 1:16,124752,-760,30.59066033,0,,,
5/21/2025 1:16,124773,-693,30.63016367,0,,,
5/21/2025 1:16,124756,-665,30.67038202,0,,,
5/21/2025 1:16,124906,-483,30.71037412,0,,,
5/21/2025 1:16,124972,-391,30.74998927,0,,,
5/21/2025 1:16,125026,-316,30.7900238,0,,,
5/21/2025 1:16,125110,-217,30.83061934,0,,,
5/21/2025 1:16,125238,-84,30.87081075,0,,,
5/21/2025 1:16,125417,89,30.90986204,0,,,
5/21/2025 1:16,125626,280,30.95001459,0,,,
5/21/2025 1:16,125794,420,30.99088812,0,,,
5/21/2025 1:16,125925,516,31.03086901,0,,,
5/21/2025 1:16,126053,604,31.07055569,0,,,
5/21/2025 1:16,126176,682,31.10981846,0,,,
5/21/2025 1:16,126316,770,31.14989233,0,,,
5/21/2025 1:16,126528,921,31.18988729,0,,,
5/21/2025 1:16,126633,962,31.23076367,0,,,
5/21/2025 1:16,125528,-134,31.27082968,0,,,
5/21/2025 1:16,124746,-859,31.31075549,0,,,
5/21/2025 1:16,124567,-973,31.35001469,0,,,
5/21/2025 1:16,124591,-890,31.3908205,0,,,
5/21/2025 1:16,124627,-800,31.43081069,0,,,
5/21/2025 1:16,124710,-672,31.47952962,0,,,
5/21/2025 1:16,124849,-500,31.52069736,0,,,
5/21/2025 1:16,124890,-430,31.56171107,0,,,
5/21/2025 1:16,124930,-366,31.59198451,0,,,
5/21/2025 1:16,124977,-299,31.63801003,0,,,
5/21/2025 1:16,125104,-161,31.67976427,0,,,
5/21/2025 1:16,125279,13,31.72140694,0,,,
5/21/2025 1:16,125474,195,31.75260234,0,,,
5/21/2025 1:16,125630,329,31.79336429,0,,,
5/21/2025 1:16,125768,438,31.83357334,0,,,
5/21/2025 1:16,125930,563,31.87388945,0,,,
5/21/2025 1:16,126090,677,31.91459632,0,,,
5/21/2025 1:16,126277,810,31.95576239,0,,,
5/21/2025 1:16,126450,922,31.99686551,0,,,
5/21/2025 1:16,126632,1035,32.0378747,0,,,
5/21/2025 1:16,126058,432,32.07885075,0,,,
5/21/2025 1:16,124713,-856,32.11419868,0,,,
5/21/2025 1:16,124317,-1173,32.15511394,0,,,
5/21/2025 1:16,124419,-1004,32.195894,0,,,
5/21/2025 1:16,124583,-788,32.23728848,0,,,
5/21/2025 1:16,124665,-662,32.27878284,0,,,
5/21/2025 1:16,124840,-456,32.31975913,0,,,
5/21/2025 1:16,124957,-318,32.36151648,0,,,
5/21/2025 1:16,124980,-277,32.40414262,0,,,
5/21/2025 1:16,125069,-176,32.43447614,0,,,
5/21/2025 1:16,125191,-50,32.48593926,0,,,
5/21/2025 1:16,125338,91,32.51673818,0,,,
5/21/2025 1:16,125515,251,32.55793381,0,,,
5/21/2025 1:16,125730,437,32.59886599,0,,,
5/21/2025 1:16,125877,547,32.64012146,0,,,
5/21/2025 1:16,126005,633,32.68089271,0,,,
5/21/2025 1:16,126096,679,32.72192097,0,,,
5/21/2025 1:16,126194,728,32.76354456,0,,,
5/21/2025 1:16,126362,840,32.80347371,0,,,
5/21/2025 1:16,126317,746,32.84383631,0,,,
5/21/2025 1:16,125101,-441,32.88448048,0,,,
5/21/2025 1:16,124470,-1005,32.92038012,0,,,
5/21/2025 1:16,124502,-912,32.95784259,0,,,
5/21/2025 1:16,124683,-685,33.00789809,0,,,
5/21/2025 1:16,124784,-548,33.0409925,0,,,
5/21/2025 1:16,124905,-400,33.09123945,0,,,
5/21/2025 1:16,125077,-214,33.12019014,0,,,
5/21/2025 1:16,125070,-207,33.17036271,0,,,
5/21/2025 1:16,125031,-231,33.20788455,0,,,
5/21/2025 1:16,125112,-140,33.24120188,0,,,
5/21/2025 1:16,125293,38,33.29111767,0,,,
5/21/2025 1:16,125524,253,33.32031798,0,,,
5/21/2025 1:16,125794,490,33.35783362,0,,,
5/21/2025 1:16,126066,714,33.40339136,0,,,
5/21/2025 1:16,126331,918,33.44386005,0,,,
5/21/2025 1:16,126504,1023,33.49115634,0,,,
5/21/2025 1:16,126587,1037,33.52033448,0,,,
5/21/2025 1:16,126693,1071,33.57037044,0,,,
5/21/2025 1:16,126846,1148,33.60785651,0,,,
5/21/2025 1:16,126325,588,33.64120317,0,,,
5/21/2025 1:16,124902,-783,33.69124198,0,,,
5/21/2025 1:16,124451,-1157,33.7204051,0,,,
5/21/2025 1:16,124517,-1023,33.77036166,0,,,
5/21/2025 1:16,124642,-841,33.80781412,0,,,
5/21/2025 1:16,124707,-728,33.84104848,0,,,
5/21/2025 1:16,124816,-580,33.89135146,0,,,
5/21/2025 1:16,124906,-460,33.92030644,0,,,
5/21/2025 1:16,124876,-459,33.97034717,0,,,
5/21/2025 1:16,124915,-394,34.00777006,0,,,
5/21/2025 1:16,125003,-286,34.05354142,0,,,
5/21/2025 1:16,125197,-87,34.08875442,0,,,
5/21/2025 1:16,125477,181,34.12208915,0,,,
5/21/2025 1:16,125718,396,34.16547155,0,,,
5/21/2025 1:16,125889,532,34.20962524,0,,,
5/21/2025 1:16,126016,617,34.24295664,0,,,
5/21/2025 1:16,126135,690,34.28341126,0,,,
5/21/2025 1:16,126283,786,34.32410741,0,,,
5/21/2025 1:16,126446,890,34.36519074,0,,,
5/21/2025 1:16,126608,986,34.40687346,0,,,
5/21/2025 1:16,126751,1059,34.44812655,0,,,
5/21/2025 1:16,126285,556,34.48925042,0,,,
5/21/2025 1:16,124875,-801,34.52982116,0,,,
5/21/2025 1:16,124415,-1182,34.5698812,0,,,
5/21/2025 1:16,124432,-1092,34.61107397,0,,,
5/21/2025 1:16,124610,-857,34.65270662,0,,,
5/21/2025 1:16,124680,-738,34.69448042,0,,,
5/21/2025 1:16,124805,-575,34.72534728,0,,,
5/21/2025 1:16,124941,-411,34.76639318,0,,,
5/21/2025 1:16,124951,-376,34.80733395,0,,,
5/21/2025 1:16,124898,-402,34.84856534,0,,,
5/21/2025 1:16,124957,-322,34.88928199,0,,,
5/21/2025 1:16,125159,-112,34.93097043,0,,,
5/21/2025 1:16,125420,140,34.97190881,0,,,
5/21/2025 1:16,125675,370,35.01310873,0,,,
5/21/2025 1:16,125911,568,35.05472064,0,,,
5/21/2025 1:16,126117,726,35.08839822,0,,,
5/21/2025 1:16,126353,902,35.12934184,0,,,
5/21/2025 1:16,126563,1042,35.17049313,0,,,
5/21/2025 1:16,126712,1117,35.21184945,0,,,
5/21/2025 1:16,126857,1183,35.25329494,0,,,
5/21/2025 1:16,126982,1226,35.293365,0,,,
5/21/2025 1:16,127058,1221,35.33343172,0,,,
5/21/2025 1:16,125957,112,35.37508059,0,,,
5/21/2025 1:16,124762,-1015,35.41543102,0,,,
5/21/2025 1:16,124608,-1096,35.44639349,0,,,
5/21/2025 1:16,124795,-852,35.48716521,0,,,
5/21/2025 1:16,124991,-615,35.52822733,0,,,
5/21/2025 1:16,125079,-494,35.57186985,0,,,
5/21/2025 1:16,125246,-307,35.61278749,0,,,
5/21/2025 1:16,125289,-247,35.65340757,0,,,
5/21/2025 1:16,125301,-220,35.69444275,0,,,
5/21/2025 1:16,125336,-174,35.73555613,0,,,
5/21/2025 1:16,125478,-30,35.77676511,0,,,
5/21/2025 1:16,125720,199,35.8177619,0,,,
5/21/2025 1:16,125998,447,35.84910655,0,,,
5/21/2025 1:16,126267,672,35.88993526,0,,,
5/21/2025 1:16,126466,816,35.93135166,0,,,
5/21/2025 1:16,126573,866,35.97266221,0,,,
5/21/2025 1:16,126659,892,36.01327634,0,,,
5/21/2025 1:16,126777,947,36.05800414,0,,,
5/21/2025 1:16,126925,1027,36.09121943,0,,,
5/21/2025 1:16,127058,1087,36.14142585,0,,,
5/21/2025 1:16,126368,372,36.17037654,0,,,
5/21/2025 1:16,125087,-852,36.22038889,0,,,
5/21/2025 1:16,124781,-1085,36.25351357,0,,,
5/21/2025 1:16,124898,-908,36.29099965,0,,,
5/21/2025 1:16,125080,-680,36.34101701,0,,,
5/21/2025 1:16,125213,-513,36.37838864,0,,,
5/21/2025 1:16,125398,-308,36.41939569,0,,,
5/21/2025 1:16,125434,-255,36.4501698,0,,,
5/21/2025 1:16,125342,-325,36.49130821,0,,,
5/21/2025 1:16,125346,-301,36.53209043,0,,,
5/21/2025 1:16,125516,-123,36.57369256,0,,,
5/21/2025 1:16,125797,148,36.61381125,0,,,
5/21/2025 1:16,126060,386,36.66185141,0,,,
5/21/2025 1:16,126301,588,36.69539332,0,,,
5/21/2025 1:16,126546,781,36.73614264,0,,,
5/21/2025 1:16,126722,897,36.77725124,0,,,
5/21/2025 1:16,126840,951,36.81899047,0,,,
5/21/2025 1:16,126944,990,36.86011362,0,,,
5/21/2025 1:16,127116,1089,36.90181065,0,,,
5/21/2025 1:16,127248,1145,36.94231486,0,,,
5/21/2025 1:16,126868,717,36.97362924,0,,,
5/21/2025 1:16,125368,-734,37.01359081,0,,,
5/21/2025 1:16,124764,-1254,37.05350804,0,,,
5/21/2025 1:16,124783,-1158,37.09438777,0,,,
5/21/2025 1:16,124944,-935,37.13557267,0,,,
5/21/2025 1:16,125030,-796,37.17647004,0,,,
5/21/2025 1:16,125138,-645,37.21782804,0,,,
5/21/2025 1:16,125298,-454,37.25941992,0,,,
5/21/2025 1:16,125313,-412,37.30020428,0,,,
5/21/2025 1:16,125318,-381,37.34134793,0,,,
5/21/2025 1:16,125377,-302,37.38244629,0,,,
5/21/2025 1:16,125548,-123,37.42361665,0,,,
5/21/2025 1:16,125774,97,37.45483518,0,,,
5/21/2025 1:16,126027,328,37.49584723,0,,,
5/21/2025 1:16,126242,509,37.54124069,0,,,
5/21/2025 1:16,126396,621,37.59123993,0,,,
5/21/2025 1:16,126549,726,37.62048626,0,,,
5/21/2025 1:16,126531,664,37.65794373,0,,,
5/21/2025 1:16,126300,406,37.70779562,0,,,
5/21/2025 1:16,126283,365,37.7412405,0,,,
5/21/2025 1:16,125905,-13,37.78045821,0,,,
5/21/2025 1:16,124729,-1114,37.82152081,0,,,
5/21/2025 1:16,124227,-1515,37.86328554,0,,,
5/21/2025 1:16,124193,-1452,37.90491104,0,,,
5/21/2025 1:16,124302,-1259,37.94539785,0,,,
5/21/2025 1:16,124386,-1102,37.9786818,0,,,
5/21/2025 1:16,124531,-897,38.02200413,0,,,
5/21/2025 1:16,124659,-721,38.06603003,0,,,
5/21/2025 1:16,124671,-665,38.09991622,0,,,
5/21/2025 1:16,124668,-626,38.1414175,0,,,
5/21/2025 1:16,124805,-458,38.18254757,0,,,
5/21/2025 1:16,124958,-286,38.22298646,0,,,
5/21/2025 1:16,125156,-83,38.26383686,0,,,
5/21/2025 1:16,125400,151,38.30348492,0,,,
5/21/2025 1:16,125611,340,38.34334564,0,,,
5/21/2025 1:16,125789,485,38.38517976,0,,,
5/21/2025 1:16,125984,638,38.42640114,0,,,
5/21/2025 1:16,126205,805,38.46694779,0,,,
5/21/2025 1:16,126422,958,38.507972,0,,,
5/21/2025 1:16,126589,1055,38.54127479,0,,,
5/21/2025 1:16,125680,137,38.59136701,0,,,
5/21/2025 1:16,124516,-963,38.62037992,0,,,
5/21/2025 1:16,124347,-1061,38.67048478,0,,,
5/21/2025 1:16,124543,-811,38.70801997,0,,,
5/21/2025 1:16,124735,-580,38.74125791,0,,,
5/21/2025 1:16,124854,-432,38.79136729,0,,,
5/21/2025 1:16,125078,-195,38.82050252,0,,,
5/21/2025 1:16,125145,-120,38.87037945,0,,,
5/21/2025 1:16,125096,-159,38.90789628,0,,,
5/21/2025 1:16,125127,-120,38.94120932,0,,,
5/21/2025 1:16,125267,19,38.99133801,0,,,
5/21/2025 1:16,125506,242,39.02036166,0,,,
5/21/2025 1:16,125770,474,39.07043266,0,,,
5/21/2025 1:16,125995,656,39.10792041,0,,,
5/21/2025 1:16,126195,802,39.14126706,0,,,
5/21/2025 1:16,126377,923,39.19138694,0,,,
5/21/2025 1:16,126555,1032,39.24130249,0,,,
5/21/2025 1:16,126711,1114,39.27036428,0,,,
5/21/2025 1:16,126519,864,39.30335259,0,,,
5/21/2025 1:16,125242,-387,39.34431577,0,,,
5/21/2025 1:16,124615,-951,39.38255382,0,,,
5/21/2025 1:16,124672,-838,39.42392397,0,,,
5/21/2025 1:16,124864,-605,39.46492338,0,,,
5/21/2025 1:16,125026,-416,39.5054388,0,,,
5/21/2025 1:16,125223,-205,39.54643154,0,,,
5/21/2025 1:16,125347,-76,39.58782005,0,,,
5/21/2025 1:16,125294,-121,39.62899542,0,,,
5/21/2025 1:16,125237,-167,39.66948271,0,,,
5/21/2025 1:16,125317,-81,39.70803404,0,,,
5/21/2025 1:16,125537,130,39.75841975,0,,,
5/21/2025 1:16,125824,391,39.79132915,0,,,
5/21/2025 1:16,126128,652,39.84131026,0,,,
5/21/2025 1:16,126423,888,39.87044287,0,,,
5/21/2025 1:16,126582,981,39.90799737,0,,,
5/21/2025 1:16,126656,989,39.95805526,0,,,
5/21/2025 1:16,126754,1019,39.99050117,0,,,
5/21/2025 1:16,126866,1061,40.03110099,0,,,
5/21/2025 1:16,126891,1018,40.0720222,0,,,
5/21/2025 1:16,125710,-153,40.11384869,0,,,
5/21/2025 1:16,124657,-1130,40.15338707,0,,,
5/21/2025 1:16,124535,-1174,40.1933639,0,,,
5/21/2025 1:16,124681,-964,40.23360777,0,,,
5/21/2025 1:16,124788,-803,40.27361298,0,,,
5/21/2025 1:16,124839,-705,40.30803633,0,,,
5/21/2025 1:16,125007,-504,40.3579309,0,,,
5/21/2025 1:16,125090,-394,40.39126825,0,,,
5/21/2025 1:16,125052,-405,40.44130588,0,,,
5/21/2025 1:16,125075,-358,40.47047448,0,,,
